item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM24427,TXN08169,PROD0223,1,1128.32,10,1015.49
ITEM24428,TXN08169,PROD0499,1,1065.23,15,905.45
ITEM24429,TXN08169,PROD0130,1,4307.84,15,3661.66
ITEM24430,TXN08169,PROD0373,3,4298.06,15,10960.05
ITEM24431,TXN08170,PROD0180,2,3900.95,15,6631.61
ITEM24432,TXN08171,PROD0280,3,1452.42,5,4139.4
ITEM24433,TXN08171,PROD0397,2,3804.64,0,7609.28
ITEM24434,TXN08171,PROD0069,3,2777.95,15,7083.77
ITEM24435,TXN08171,PROD0124,2,3750.22,15,6375.37
ITEM24436,TXN08171,PROD0419,1,4707.04,5,4471.69
ITEM24437,TXN08172,PROD0024,1,4160.66,5,3952.63
ITEM24438,TXN08172,PROD0168,2,3088.44,10,5559.19
ITEM24439,TXN08172,PROD0022,2,4545.54,5,8636.53
ITEM24440,TXN08173,PROD0110,3,3699.86,0,11099.58
ITEM24441,TXN08173,PROD0153,3,4951.44,0,14854.32
ITEM24442,TXN08174,PROD0031,3,673.12,10,1817.42
ITEM24443,TXN08175,PROD0256,1,2074.33,10,1866.9
ITEM24444,TXN08175,PROD0021,1,4698.45,15,3993.68
ITEM24445,TXN08176,PROD0116,3,3080.38,15,7854.97
ITEM24446,TXN08176,PROD0477,3,2734.01,0,8202.03
ITEM24447,TXN08176,PROD0221,3,360.84,0,1082.52
ITEM24448,TXN08176,PROD0083,3,462.78,0,1388.34
ITEM24449,TXN08177,PROD0362,3,1644.22,10,4439.39
ITEM24450,TXN08177,PROD0007,1,1547.77,0,1547.77
ITEM24451,TXN08177,PROD0054,1,961.85,10,865.67
ITEM24452,TXN08177,PROD0076,3,2497.74,10,6743.9
ITEM24453,TXN08178,PROD0301,3,3338.14,0,10014.42
ITEM24454,TXN08179,PROD0166,2,2862.99,0,5725.98
ITEM24455,TXN08179,PROD0477,1,2734.01,10,2460.61
ITEM24456,TXN08179,PROD0476,2,3335.5,5,6337.45
ITEM24457,TXN08179,PROD0117,3,2017.68,15,5145.08
ITEM24458,TXN08179,PROD0063,3,3723.72,5,10612.6
ITEM24459,TXN08180,PROD0006,3,4212.81,0,12638.43
ITEM24460,TXN08180,PROD0309,1,851.79,0,851.79
ITEM24461,TXN08180,PROD0290,3,2001.85,5,5705.27
ITEM24462,TXN08180,PROD0267,2,1738.92,0,3477.84
ITEM24463,TXN08180,PROD0020,1,3306.38,5,3141.06
ITEM24464,TXN08181,PROD0137,3,659.8,10,1781.46
ITEM24465,TXN08181,PROD0228,3,2902.86,10,7837.72
ITEM24466,TXN08181,PROD0001,3,1854.14,10,5006.18
ITEM24467,TXN08181,PROD0126,3,4603.66,15,11739.33
ITEM24468,TXN08182,PROD0001,2,1854.14,15,3152.04
ITEM24469,TXN08183,PROD0030,1,4941.31,0,4941.31
ITEM24470,TXN08184,PROD0172,2,4573.49,0,9146.98
ITEM24471,TXN08184,PROD0100,1,1728.37,5,1641.95
ITEM24472,TXN08184,PROD0325,2,2757.07,10,4962.73
ITEM24473,TXN08185,PROD0069,1,2777.95,5,2639.05
ITEM24474,TXN08185,PROD0279,3,1524.98,0,4574.94
ITEM24475,TXN08185,PROD0071,1,1486.69,15,1263.69
ITEM24476,TXN08185,PROD0248,2,1679.87,5,3191.75
ITEM24477,TXN08185,PROD0272,1,2894.96,10,2605.46
ITEM24478,TXN08186,PROD0048,2,1434.31,0,2868.62
ITEM24479,TXN08186,PROD0446,3,2071.37,0,6214.11
ITEM24480,TXN08187,PROD0423,2,628.08,5,1193.35
ITEM24481,TXN08188,PROD0155,2,670.63,10,1207.13
ITEM24482,TXN08188,PROD0135,1,1125.5,15,956.67
ITEM24483,TXN08188,PROD0335,1,1671.05,0,1671.05
ITEM24484,TXN08189,PROD0445,1,3177.92,15,2701.23
ITEM24485,TXN08189,PROD0089,3,298.97,15,762.37
ITEM24486,TXN08189,PROD0459,3,3516.27,15,8966.49
ITEM24487,TXN08190,PROD0200,2,909.78,15,1546.63
ITEM24488,TXN08190,PROD0406,2,4802.55,0,9605.1
ITEM24489,TXN08190,PROD0493,1,4302.99,15,3657.54
ITEM24490,TXN08190,PROD0268,2,338.68,15,575.76
ITEM24491,TXN08190,PROD0467,2,4670.59,5,8874.12
ITEM24492,TXN08191,PROD0208,1,4697.23,15,3992.65
ITEM24493,TXN08191,PROD0240,1,2686.83,0,2686.83
ITEM24494,TXN08192,PROD0016,3,1278.69,15,3260.66
ITEM24495,TXN08193,PROD0488,1,3596.62,0,3596.62
ITEM24496,TXN08193,PROD0183,2,1621.89,0,3243.78
ITEM24497,TXN08193,PROD0141,2,1361.81,5,2587.44
ITEM24498,TXN08194,PROD0401,2,1087.35,10,1957.23
ITEM24499,TXN08194,PROD0024,2,4160.66,15,7073.12
ITEM24500,TXN08195,PROD0282,2,230.95,5,438.8
ITEM24501,TXN08196,PROD0174,3,2817.02,0,8451.06
ITEM24502,TXN08196,PROD0027,2,2594.91,0,5189.82
ITEM24503,TXN08196,PROD0068,2,3841.68,10,6915.02
ITEM24504,TXN08197,PROD0038,3,4084.24,5,11640.08
ITEM24505,TXN08197,PROD0317,3,1201.94,10,3245.24
ITEM24506,TXN08197,PROD0310,2,1826.93,5,3471.17
ITEM24507,TXN08197,PROD0266,2,4718.52,10,8493.34
ITEM24508,TXN08198,PROD0454,2,3867.57,15,6574.87
ITEM24509,TXN08199,PROD0342,3,2308.4,0,6925.2
ITEM24510,TXN08199,PROD0022,1,4545.54,10,4090.99
ITEM24511,TXN08200,PROD0089,3,298.97,5,852.06
ITEM24512,TXN08201,PROD0347,2,2135.17,10,3843.31
ITEM24513,TXN08201,PROD0294,3,2783.69,5,7933.52
ITEM24514,TXN08201,PROD0183,3,1621.89,10,4379.1
ITEM24515,TXN08201,PROD0194,3,3414.16,0,10242.48
ITEM24516,TXN08202,PROD0151,2,3371.98,0,6743.96
ITEM24517,TXN08202,PROD0069,1,2777.95,10,2500.15
ITEM24518,TXN08202,PROD0242,1,3297.3,5,3132.43
ITEM24519,TXN08202,PROD0136,1,3148.52,15,2676.24
ITEM24520,TXN08203,PROD0296,2,229.1,15,389.47
ITEM24521,TXN08203,PROD0186,1,3839.75,5,3647.76
ITEM24522,TXN08204,PROD0483,3,3261.29,0,9783.87
ITEM24523,TXN08204,PROD0467,1,4670.59,5,4437.06
ITEM24524,TXN08204,PROD0139,2,536.2,15,911.54
ITEM24525,TXN08204,PROD0308,2,3206.69,5,6092.71
ITEM24526,TXN08205,PROD0209,2,3111.13,10,5600.03
ITEM24527,TXN08205,PROD0092,2,2186.59,5,4154.52
ITEM24528,TXN08206,PROD0468,1,3589.86,0,3589.86
ITEM24529,TXN08207,PROD0079,3,4648.47,0,13945.41
ITEM24530,TXN08208,PROD0262,1,4121.98,0,4121.98
ITEM24531,TXN08208,PROD0021,1,4698.45,15,3993.68
ITEM24532,TXN08208,PROD0009,3,2608.63,15,6652.01
ITEM24533,TXN08209,PROD0003,1,3055.36,10,2749.82
ITEM24534,TXN08209,PROD0062,3,916.88,0,2750.64
ITEM24535,TXN08209,PROD0325,3,2757.07,0,8271.21
ITEM24536,TXN08209,PROD0451,2,2081.84,10,3747.31
ITEM24537,TXN08210,PROD0078,3,770.43,15,1964.6
ITEM24538,TXN08210,PROD0232,1,4911.25,5,4665.69
ITEM24539,TXN08210,PROD0485,2,2698.19,10,4856.74
ITEM24540,TXN08210,PROD0380,1,391.56,15,332.83
ITEM24541,TXN08211,PROD0103,1,2515.95,5,2390.15
ITEM24542,TXN08211,PROD0489,2,2957.37,15,5027.53
ITEM24543,TXN08211,PROD0494,3,4052.6,0,12157.8
ITEM24544,TXN08212,PROD0166,3,2862.99,5,8159.52
ITEM24545,TXN08213,PROD0437,3,3444.21,0,10332.63
ITEM24546,TXN08213,PROD0152,3,1400.32,15,3570.82
ITEM24547,TXN08214,PROD0412,3,4283.06,5,12206.72
ITEM24548,TXN08215,PROD0315,3,450.62,10,1216.67
ITEM24549,TXN08215,PROD0372,1,2815.89,15,2393.51
ITEM24550,TXN08215,PROD0263,1,2239.68,0,2239.68
ITEM24551,TXN08215,PROD0121,3,585.28,10,1580.26
ITEM24552,TXN08215,PROD0374,1,2793.66,15,2374.61
ITEM24553,TXN08216,PROD0071,1,1486.69,5,1412.36
ITEM24554,TXN08216,PROD0398,1,3057.87,5,2904.98
ITEM24555,TXN08216,PROD0392,2,1920.14,15,3264.24
ITEM24556,TXN08216,PROD0024,3,4160.66,15,10609.68
ITEM24557,TXN08217,PROD0202,2,380.15,10,684.27
ITEM24558,TXN08217,PROD0021,1,4698.45,10,4228.6
ITEM24559,TXN08217,PROD0426,3,4744.05,5,13520.54
ITEM24560,TXN08217,PROD0226,2,1810.83,5,3440.58
ITEM24561,TXN08218,PROD0263,3,2239.68,15,5711.18
ITEM24562,TXN08218,PROD0236,2,4209.73,5,7998.49
ITEM24563,TXN08218,PROD0448,2,1736.48,0,3472.96
ITEM24564,TXN08218,PROD0256,1,2074.33,0,2074.33
ITEM24565,TXN08218,PROD0041,2,4264.15,5,8101.88
ITEM24566,TXN08219,PROD0047,1,1329.48,5,1263.01
ITEM24567,TXN08219,PROD0231,2,2278.89,10,4102.0
ITEM24568,TXN08219,PROD0182,2,1251.18,0,2502.36
ITEM24569,TXN08220,PROD0419,3,4707.04,10,12709.01
ITEM24570,TXN08220,PROD0406,3,4802.55,0,14407.65
ITEM24571,TXN08220,PROD0119,2,493.91,15,839.65
ITEM24572,TXN08220,PROD0285,2,4451.94,15,7568.3
ITEM24573,TXN08220,PROD0066,1,2963.2,0,2963.2
ITEM24574,TXN08221,PROD0241,3,1584.15,15,4039.58
ITEM24575,TXN08222,PROD0215,3,3506.81,5,9994.41
ITEM24576,TXN08222,PROD0277,1,4380.06,10,3942.05
ITEM24577,TXN08222,PROD0335,2,1671.05,5,3174.99
ITEM24578,TXN08223,PROD0238,1,2546.84,0,2546.84
ITEM24579,TXN08223,PROD0097,1,4608.52,0,4608.52
ITEM24580,TXN08224,PROD0005,1,3636.58,15,3091.09
ITEM24581,TXN08224,PROD0204,1,4689.08,5,4454.63
ITEM24582,TXN08224,PROD0082,2,3013.94,5,5726.49
ITEM24583,TXN08225,PROD0250,2,1152.44,10,2074.39
ITEM24584,TXN08225,PROD0011,3,1316.98,10,3555.85
ITEM24585,TXN08226,PROD0042,2,892.48,15,1517.22
ITEM24586,TXN08226,PROD0038,2,4084.24,10,7351.63
ITEM24587,TXN08227,PROD0331,2,658.95,5,1252.01
ITEM24588,TXN08227,PROD0322,2,4248.07,10,7646.53
ITEM24589,TXN08227,PROD0159,3,4958.32,0,14874.96
ITEM24590,TXN08227,PROD0105,2,1199.94,10,2159.89
ITEM24591,TXN08227,PROD0310,2,1826.93,5,3471.17
ITEM24592,TXN08228,PROD0223,1,1128.32,5,1071.9
ITEM24593,TXN08229,PROD0457,2,973.52,0,1947.04
ITEM24594,TXN08230,PROD0082,1,3013.94,5,2863.24
ITEM24595,TXN08231,PROD0040,2,836.21,5,1588.8
ITEM24596,TXN08231,PROD0284,1,2420.24,0,2420.24
ITEM24597,TXN08231,PROD0408,1,3362.29,10,3026.06
ITEM24598,TXN08231,PROD0109,3,3446.84,15,8789.44
ITEM24599,TXN08232,PROD0055,1,2221.54,15,1888.31
ITEM24600,TXN08232,PROD0351,2,2035.04,0,4070.08
ITEM24601,TXN08232,PROD0384,1,4458.33,5,4235.41
ITEM24602,TXN08232,PROD0214,3,2851.21,10,7698.27
ITEM24603,TXN08232,PROD0251,3,1232.6,5,3512.91
ITEM24604,TXN08233,PROD0278,1,764.51,15,649.83
ITEM24605,TXN08233,PROD0016,2,1278.69,0,2557.38
ITEM24606,TXN08233,PROD0403,2,2658.26,15,4519.04
ITEM24607,TXN08233,PROD0224,3,2436.01,15,6211.83
ITEM24608,TXN08234,PROD0332,1,3774.04,10,3396.64
ITEM24609,TXN08234,PROD0212,3,248.91,15,634.72
ITEM24610,TXN08234,PROD0131,1,2240.84,0,2240.84
ITEM24611,TXN08234,PROD0360,1,1576.07,0,1576.07
ITEM24612,TXN08235,PROD0177,2,322.42,0,644.84
ITEM24613,TXN08236,PROD0149,2,4118.4,5,7824.96
ITEM24614,TXN08236,PROD0385,2,3340.68,5,6347.29
ITEM24615,TXN08237,PROD0138,3,2417.32,0,7251.96
ITEM24616,TXN08237,PROD0413,3,1035.64,0,3106.92
ITEM24617,TXN08237,PROD0333,2,655.45,5,1245.36
ITEM24618,TXN08238,PROD0305,1,1612.07,5,1531.47
ITEM24619,TXN08238,PROD0350,1,3450.07,5,3277.57
ITEM24620,TXN08238,PROD0094,1,2760.78,5,2622.74
ITEM24621,TXN08238,PROD0213,3,2520.38,0,7561.14
ITEM24622,TXN08238,PROD0427,2,3407.6,10,6133.68
ITEM24623,TXN08239,PROD0234,3,515.38,10,1391.53
ITEM24624,TXN08239,PROD0247,1,3406.88,10,3066.19
ITEM24625,TXN08239,PROD0319,3,3812.12,10,10292.72
ITEM24626,TXN08240,PROD0446,1,2071.37,15,1760.66
ITEM24627,TXN08241,PROD0182,2,1251.18,5,2377.24
ITEM24628,TXN08241,PROD0487,3,1419.76,5,4046.32
ITEM24629,TXN08241,PROD0165,3,487.62,5,1389.72
ITEM24630,TXN08241,PROD0020,1,3306.38,15,2810.42
ITEM24631,TXN08242,PROD0146,2,3615.69,15,6146.67
ITEM24632,TXN08242,PROD0127,3,2324.8,15,5928.24
ITEM24633,TXN08243,PROD0206,3,4801.95,5,13685.56
ITEM24634,TXN08244,PROD0343,3,4708.23,5,13418.46
ITEM24635,TXN08244,PROD0309,1,851.79,15,724.02
ITEM24636,TXN08244,PROD0234,2,515.38,5,979.22
ITEM24637,TXN08244,PROD0010,2,4752.66,15,8079.52
ITEM24638,TXN08245,PROD0379,1,709.74,0,709.74
ITEM24639,TXN08245,PROD0121,3,585.28,5,1668.05
ITEM24640,TXN08245,PROD0405,3,4320.4,0,12961.2
ITEM24641,TXN08246,PROD0096,1,2493.54,10,2244.19
ITEM24642,TXN08246,PROD0312,1,4078.71,15,3466.9
ITEM24643,TXN08247,PROD0041,1,4264.15,5,4050.94
ITEM24644,TXN08247,PROD0232,3,4911.25,5,13997.06
ITEM24645,TXN08248,PROD0427,2,3407.6,0,6815.2
ITEM24646,TXN08248,PROD0246,1,4292.55,10,3863.3
ITEM24647,TXN08248,PROD0208,3,4697.23,15,11977.94
ITEM24648,TXN08249,PROD0030,2,4941.31,15,8400.23
ITEM24649,TXN08250,PROD0041,2,4264.15,0,8528.3
ITEM24650,TXN08250,PROD0207,3,2872.01,5,8185.23
ITEM24651,TXN08250,PROD0299,1,1136.0,15,965.6
ITEM24652,TXN08250,PROD0261,3,932.5,10,2517.75
ITEM24653,TXN08251,PROD0446,2,2071.37,5,3935.6
ITEM24654,TXN08252,PROD0373,1,4298.06,10,3868.25
ITEM24655,TXN08252,PROD0473,1,3943.62,0,3943.62
ITEM24656,TXN08252,PROD0404,1,4836.09,5,4594.29
ITEM24657,TXN08252,PROD0253,2,3717.09,10,6690.76
ITEM24658,TXN08252,PROD0411,1,4028.26,5,3826.85
ITEM24659,TXN08253,PROD0296,1,229.1,10,206.19
ITEM24660,TXN08253,PROD0309,3,851.79,15,2172.06
ITEM24661,TXN08253,PROD0070,3,655.77,0,1967.31
ITEM24662,TXN08253,PROD0092,1,2186.59,5,2077.26
ITEM24663,TXN08253,PROD0064,1,3248.92,10,2924.03
ITEM24664,TXN08254,PROD0028,3,4579.38,15,11677.42
ITEM24665,TXN08255,PROD0107,3,4038.31,10,10903.44
ITEM24666,TXN08255,PROD0162,3,2973.3,5,8473.91
ITEM24667,TXN08255,PROD0324,1,3622.87,10,3260.58
ITEM24668,TXN08255,PROD0152,3,1400.32,10,3780.86
ITEM24669,TXN08256,PROD0117,2,2017.68,15,3430.06
ITEM24670,TXN08256,PROD0290,2,2001.85,5,3803.51
ITEM24671,TXN08256,PROD0082,1,3013.94,10,2712.55
ITEM24672,TXN08256,PROD0438,3,2879.8,10,7775.46
ITEM24673,TXN08256,PROD0447,1,4446.38,10,4001.74
ITEM24674,TXN08257,PROD0363,2,2380.05,0,4760.1
ITEM24675,TXN08257,PROD0157,1,2756.31,0,2756.31
ITEM24676,TXN08258,PROD0486,2,1437.35,10,2587.23
ITEM24677,TXN08258,PROD0206,3,4801.95,10,12965.26
ITEM24678,TXN08259,PROD0089,3,298.97,5,852.06
ITEM24679,TXN08259,PROD0492,1,399.49,5,379.52
ITEM24680,TXN08259,PROD0410,3,2191.49,5,6245.75
ITEM24681,TXN08260,PROD0335,1,1671.05,0,1671.05
ITEM24682,TXN08260,PROD0295,2,2348.68,0,4697.36
ITEM24683,TXN08260,PROD0429,3,1476.15,15,3764.18
ITEM24684,TXN08261,PROD0335,2,1671.05,0,3342.1
ITEM24685,TXN08261,PROD0130,3,4307.84,0,12923.52
ITEM24686,TXN08261,PROD0209,3,3111.13,10,8400.05
ITEM24687,TXN08261,PROD0380,1,391.56,0,391.56
ITEM24688,TXN08262,PROD0142,2,1051.7,10,1893.06
ITEM24689,TXN08263,PROD0349,2,4038.58,0,8077.16
ITEM24690,TXN08264,PROD0043,2,2946.81,15,5009.58
ITEM24691,TXN08264,PROD0445,3,3177.92,15,8103.7
ITEM24692,TXN08264,PROD0116,2,3080.38,5,5852.72
ITEM24693,TXN08264,PROD0303,3,2163.99,10,5842.77
ITEM24694,TXN08265,PROD0209,1,3111.13,0,3111.13
ITEM24695,TXN08265,PROD0395,1,556.61,5,528.78
ITEM24696,TXN08265,PROD0417,1,3727.3,0,3727.3
ITEM24697,TXN08265,PROD0077,2,2983.96,10,5371.13
ITEM24698,TXN08266,PROD0104,2,2484.35,10,4471.83
ITEM24699,TXN08266,PROD0133,2,2867.76,0,5735.52
ITEM24700,TXN08266,PROD0188,3,3749.12,15,9560.26
ITEM24701,TXN08266,PROD0451,2,2081.84,5,3955.5
ITEM24702,TXN08267,PROD0118,3,2760.53,15,7039.35
ITEM24703,TXN08268,PROD0434,1,3169.92,5,3011.42
ITEM24704,TXN08268,PROD0186,1,3839.75,5,3647.76
ITEM24705,TXN08269,PROD0134,1,2654.97,0,2654.97
ITEM24706,TXN08269,PROD0078,3,770.43,15,1964.6
ITEM24707,TXN08269,PROD0390,1,2734.76,15,2324.55
ITEM24708,TXN08270,PROD0122,2,2515.21,15,4275.86
ITEM24709,TXN08270,PROD0144,3,1878.4,5,5353.44
ITEM24710,TXN08271,PROD0094,2,2760.78,10,4969.4
ITEM24711,TXN08271,PROD0139,2,536.2,15,911.54
ITEM24712,TXN08271,PROD0315,1,450.62,5,428.09
ITEM24713,TXN08272,PROD0475,3,2258.88,5,6437.81
ITEM24714,TXN08272,PROD0387,3,4914.8,10,13269.96
ITEM24715,TXN08273,PROD0478,3,1333.18,0,3999.54
ITEM24716,TXN08273,PROD0228,1,2902.86,5,2757.72
ITEM24717,TXN08273,PROD0494,1,4052.6,0,4052.6
ITEM24718,TXN08273,PROD0426,1,4744.05,15,4032.44
ITEM24719,TXN08274,PROD0082,2,3013.94,5,5726.49
ITEM24720,TXN08274,PROD0474,2,4574.08,10,8233.34
ITEM24721,TXN08274,PROD0275,1,3487.22,5,3312.86
ITEM24722,TXN08274,PROD0063,3,3723.72,10,10054.04
ITEM24723,TXN08275,PROD0351,2,2035.04,10,3663.07
ITEM24724,TXN08275,PROD0125,2,3348.34,0,6696.68
ITEM24725,TXN08276,PROD0299,3,1136.0,10,3067.2
ITEM24726,TXN08276,PROD0482,2,1903.68,5,3616.99
ITEM24727,TXN08276,PROD0149,2,4118.4,10,7413.12
ITEM24728,TXN08277,PROD0365,2,1846.38,5,3508.12
ITEM24729,TXN08278,PROD0058,2,4183.93,0,8367.86
ITEM24730,TXN08279,PROD0341,2,4764.18,5,9051.94
ITEM24731,TXN08279,PROD0197,1,4977.37,10,4479.63
ITEM24732,TXN08280,PROD0097,2,4608.52,10,8295.34
ITEM24733,TXN08280,PROD0277,2,4380.06,15,7446.1
ITEM24734,TXN08280,PROD0163,1,2509.0,5,2383.55
ITEM24735,TXN08280,PROD0493,3,4302.99,0,12908.97
ITEM24736,TXN08281,PROD0150,3,2078.42,5,5923.5
ITEM24737,TXN08281,PROD0068,2,3841.68,5,7299.19
ITEM24738,TXN08281,PROD0407,3,4299.21,10,11607.87
ITEM24739,TXN08281,PROD0265,3,473.65,5,1349.9
ITEM24740,TXN08282,PROD0445,1,3177.92,0,3177.92
ITEM24741,TXN08283,PROD0470,3,577.38,15,1472.32
ITEM24742,TXN08283,PROD0338,1,789.29,0,789.29
ITEM24743,TXN08283,PROD0450,3,1676.45,10,4526.42
ITEM24744,TXN08283,PROD0249,3,1409.11,15,3593.23
ITEM24745,TXN08283,PROD0258,1,2619.96,5,2488.96
ITEM24746,TXN08284,PROD0484,2,1068.06,10,1922.51
ITEM24747,TXN08284,PROD0208,1,4697.23,5,4462.37
ITEM24748,TXN08284,PROD0070,2,655.77,15,1114.81
ITEM24749,TXN08284,PROD0051,2,2161.46,15,3674.48
ITEM24750,TXN08285,PROD0001,1,1854.14,5,1761.43
ITEM24751,TXN08285,PROD0298,1,875.85,15,744.47
ITEM24752,TXN08285,PROD0348,3,4905.45,15,12508.9
ITEM24753,TXN08285,PROD0275,2,3487.22,5,6625.72
ITEM24754,TXN08286,PROD0251,1,1232.6,5,1170.97
ITEM24755,TXN08286,PROD0294,3,2783.69,5,7933.52
ITEM24756,TXN08286,PROD0307,3,791.48,10,2137.0
ITEM24757,TXN08286,PROD0434,3,3169.92,10,8558.78
ITEM24758,TXN08287,PROD0048,2,1434.31,0,2868.62
ITEM24759,TXN08287,PROD0328,1,542.34,15,460.99
ITEM24760,TXN08287,PROD0104,1,2484.35,10,2235.91
ITEM24761,TXN08287,PROD0443,3,3096.1,15,7895.05
ITEM24762,TXN08288,PROD0318,3,3424.55,10,9246.29
ITEM24763,TXN08288,PROD0106,2,4111.61,0,8223.22
ITEM24764,TXN08289,PROD0162,1,2973.3,5,2824.64
ITEM24765,TXN08289,PROD0454,2,3867.57,5,7348.38
ITEM24766,TXN08289,PROD0156,2,3010.2,10,5418.36
ITEM24767,TXN08289,PROD0277,2,4380.06,5,8322.11
ITEM24768,TXN08289,PROD0029,3,1187.95,5,3385.66
ITEM24769,TXN08290,PROD0251,1,1232.6,15,1047.71
ITEM24770,TXN08290,PROD0492,3,399.49,5,1138.55
ITEM24771,TXN08291,PROD0262,2,4121.98,0,8243.96
ITEM24772,TXN08292,PROD0379,3,709.74,0,2129.22
ITEM24773,TXN08292,PROD0012,3,1972.71,15,5030.41
ITEM24774,TXN08292,PROD0032,3,3081.31,15,7857.34
ITEM24775,TXN08292,PROD0027,1,2594.91,0,2594.91
ITEM24776,TXN08293,PROD0458,1,3503.51,5,3328.33
ITEM24777,TXN08293,PROD0425,3,1629.99,0,4889.97
ITEM24778,TXN08293,PROD0250,2,1152.44,0,2304.88
ITEM24779,TXN08294,PROD0081,2,453.05,0,906.1
ITEM24780,TXN08294,PROD0098,3,2104.67,15,5366.91
ITEM24781,TXN08294,PROD0104,2,2484.35,15,4223.39
ITEM24782,TXN08294,PROD0275,3,3487.22,0,10461.66
ITEM24783,TXN08295,PROD0421,3,414.81,0,1244.43
ITEM24784,TXN08295,PROD0217,1,2883.48,15,2450.96
ITEM24785,TXN08296,PROD0403,1,2658.26,0,2658.26
ITEM24786,TXN08296,PROD0067,3,1430.8,10,3863.16
ITEM24787,TXN08296,PROD0024,2,4160.66,5,7905.25
ITEM24788,TXN08296,PROD0269,1,2169.95,0,2169.95
ITEM24789,TXN08297,PROD0190,2,4578.19,10,8240.74
ITEM24790,TXN08297,PROD0443,3,3096.1,0,9288.3
ITEM24791,TXN08297,PROD0103,3,2515.95,5,7170.46
ITEM24792,TXN08297,PROD0474,2,4574.08,0,9148.16
ITEM24793,TXN08298,PROD0315,1,450.62,0,450.62
ITEM24794,TXN08298,PROD0203,2,3892.6,15,6617.42
ITEM24795,TXN08298,PROD0495,3,774.07,5,2206.1
ITEM24796,TXN08298,PROD0449,2,3980.07,5,7562.13
ITEM24797,TXN08299,PROD0324,2,3622.87,0,7245.74
ITEM24798,TXN08299,PROD0448,2,1736.48,5,3299.31
ITEM24799,TXN08299,PROD0411,2,4028.26,0,8056.52
ITEM24800,TXN08300,PROD0343,2,4708.23,0,9416.46
ITEM24801,TXN08300,PROD0493,2,4302.99,0,8605.98
ITEM24802,TXN08300,PROD0196,3,1790.76,5,5103.67
ITEM24803,TXN08300,PROD0080,3,1786.48,0,5359.44
ITEM24804,TXN08300,PROD0221,2,360.84,0,721.68
ITEM24805,TXN08301,PROD0073,2,1414.44,10,2545.99
ITEM24806,TXN08301,PROD0118,1,2760.53,10,2484.48
ITEM24807,TXN08301,PROD0253,1,3717.09,0,3717.09
ITEM24808,TXN08301,PROD0485,2,2698.19,0,5396.38
ITEM24809,TXN08301,PROD0338,3,789.29,0,2367.87
ITEM24810,TXN08302,PROD0329,1,3150.35,5,2992.83
ITEM24811,TXN08302,PROD0393,1,3772.69,5,3584.06
ITEM24812,TXN08302,PROD0362,1,1644.22,0,1644.22
ITEM24813,TXN08302,PROD0386,3,2502.68,0,7508.04
ITEM24814,TXN08302,PROD0340,2,347.67,5,660.57
ITEM24815,TXN08303,PROD0322,3,4248.07,0,12744.21
ITEM24816,TXN08303,PROD0446,1,2071.37,5,1967.8
ITEM24817,TXN08303,PROD0264,3,3546.47,0,10639.41
ITEM24818,TXN08303,PROD0162,1,2973.3,5,2824.64
ITEM24819,TXN08304,PROD0075,1,312.56,15,265.68
ITEM24820,TXN08304,PROD0033,3,2620.15,5,7467.43
ITEM24821,TXN08304,PROD0198,1,2344.54,15,1992.86
ITEM24822,TXN08304,PROD0047,2,1329.48,5,2526.01
ITEM24823,TXN08305,PROD0119,3,493.91,0,1481.73
ITEM24824,TXN08305,PROD0413,1,1035.64,5,983.86
ITEM24825,TXN08305,PROD0101,3,4811.59,5,13713.03
ITEM24826,TXN08306,PROD0079,1,4648.47,10,4183.62
ITEM24827,TXN08307,PROD0037,3,1423.98,0,4271.94
ITEM24828,TXN08307,PROD0333,3,655.45,15,1671.4
ITEM24829,TXN08308,PROD0432,3,4016.46,5,11446.91
ITEM24830,TXN08308,PROD0015,1,3237.3,10,2913.57
ITEM24831,TXN08308,PROD0187,3,2583.62,0,7750.86
ITEM24832,TXN08308,PROD0084,2,4561.7,15,7754.89
ITEM24833,TXN08309,PROD0132,1,3110.38,0,3110.38
ITEM24834,TXN08309,PROD0156,2,3010.2,5,5719.38
ITEM24835,TXN08309,PROD0205,1,4355.52,10,3919.97
ITEM24836,TXN08309,PROD0407,3,4299.21,15,10962.99
ITEM24837,TXN08310,PROD0366,3,2227.49,5,6348.35
ITEM24838,TXN08311,PROD0341,1,4764.18,15,4049.55
ITEM24839,TXN08312,PROD0113,1,441.8,5,419.71
ITEM24840,TXN08312,PROD0481,3,1114.39,0,3343.17
ITEM24841,TXN08312,PROD0492,3,399.49,15,1018.7
ITEM24842,TXN08312,PROD0008,2,2050.37,5,3895.7
ITEM24843,TXN08313,PROD0259,1,3917.11,10,3525.4
ITEM24844,TXN08313,PROD0115,3,4928.25,0,14784.75
ITEM24845,TXN08314,PROD0486,1,1437.35,10,1293.62
ITEM24846,TXN08314,PROD0430,2,4419.53,15,7513.2
ITEM24847,TXN08314,PROD0368,1,3139.88,0,3139.88
ITEM24848,TXN08314,PROD0129,3,731.47,15,1865.25
ITEM24849,TXN08315,PROD0106,1,4111.61,0,4111.61
ITEM24850,TXN08315,PROD0013,2,2263.89,5,4301.39
ITEM24851,TXN08316,PROD0260,1,308.77,15,262.45
ITEM24852,TXN08316,PROD0394,1,2259.81,10,2033.83
